0.1,0.0001,-1.8984617906572612,0.0001307669366576463,0.01466839548548951,0.00010854725679112476,0.9572448333345983,8.891437128785815e-05,0.0,0.0
0.2,0.0001,-1.7934614109406775,0.00030381854423066566,0.020839536700058916,0.00014481624850001058,0.9104563242510522,0.0002485773107640016,0.0,0.0
0.30000000000000004,0.0001,-1.6845062408888314,0.0004719846906593333,0.025750778707952286,0.00017670164238814013,0.8601863606755346,0.00033362072857487016,0.0,0.0
0.4,0.0001,-1.5842806760155888,0.0006628683739936896,0.03021061576989673,0.00019631818135268085,0.8151388265443873,0.0004877934038271081,0.0,0.0
0.5,0.0001,-1.4609396627509612,0.0008028658810562158,0.03477501801524504,0.00023266172915517184,0.7513255805619496,0.0006322702762220117,0.0,0.0
0.6,0.0001,-1.333407540826083,0.001030067518323722,0.03880466031616513,0.0002457982329418439,0.6896741211604337,0.0007791120399501973,0.0,0.0
0.7000000000000001,0.0001,-1.181428041909119,0.0013105902408762425,0.04295818638017883,0.00027063631608680705,0.5854327631706737,0.0013811722750696695,0.0,0.0
0.8,0.0001,-1.0184029612291747,0.0014538537546997252,0.04675434785342343,0.00029576111369162205,0.4636395904576585,0.0016723714137735844,0.0,0.0
0.9,0.0001,-0.8731156304949902,0.0015627362111607672,0.04987377444306915,0.00031346588648894667,0.3515267522775718,0.001801835377593749,0.0,0.0
1.0,0.0001,-0.769395950888609,0.001512875187186874,0.053896821419157796,0.00033584869219144406,0.2842398807464469,0.0015830317642593346,0.0,0.0
1.1,0.0001,-0.6752752468570329,0.0013810518912795102,0.05606711701811642,0.00036058793834575396,0.22901219972557552,0.0013975170700772685,0.0,0.0
1.2000000000000002,0.0001,-0.6169393973748002,0.0013435499547460477,0.0578440666797662,0.0003621798199284641,0.2161575133984597,0.001249388972482886,0.0,0.0
1.3000000000000003,0.0001,-0.5551692098612664,0.0013711031214658231,0.06017393951894467,0.00037880955241876755,0.19276844126497092,0.0011661759793089046,0.0,0.0
1.4000000000000001,0.0001,-0.5138659953586989,0.0013480591774910717,0.060784735194868905,0.00038393900441362693,0.17575094857243476,0.0010567150051238156,0.0,0.0
1.5000000000000002,0.0001,-0.471771841309549,0.0013439914877610378,0.06412755499635707,0.0003991975096152673,0.16637931607077408,0.0010245370445761575,0.0,0.0
1.6,0.0001,-0.4396302129423519,0.0013008833602676728,0.06482047698544577,0.0004077821647721666,0.15888954132013314,0.0009701116816425081,0.0,0.0
1.7000000000000002,0.0001,-0.41341840424395737,0.0012625462393867789,0.0660965876724338,0.0004135178504068699,0.15454698092729535,0.0009542559581477022,0.0,0.0
1.8000000000000003,0.0001,-0.384437646834326,0.001264369389017627,0.06687130043402355,0.00042107521100541375,0.1458290027239936,0.0009003890518575882,0.0,0.0
1.9000000000000001,0.0001,-0.3682361432301739,0.0013245176399323177,0.06721899459356086,0.0004204318775168683,0.14324179910371243,0.0008744696126704016,0.0,0.0
2.0,0.0001,-0.34601556880231726,0.001285145004177198,0.06945658817427353,0.00043922607319316575,0.1384741178080137,0.0008630756718985958,0.0,0.0
2.1,0.0001,-0.3294609722903065,0.001300507594266047,0.06963942477709391,0.00043239929057281573,0.1341774226598985,0.0008526373327101296,0.0,0.0
2.2,0.0001,-0.3115333905599457,0.001263172587035864,0.07038622832704704,0.0004400037077038908,0.13158673450909383,0.0008018939581861223,0.0,0.0
2.3000000000000003,0.0001,-0.2964228601145597,0.0012336039170863292,0.07175228919071257,0.00045460929320513164,0.129990637363902,0.0008011284185587643,0.0,0.0
2.4000000000000004,0.0001,-0.28604671019656036,0.0012822217237071006,0.07165655660277125,0.0004519378532174022,0.12797044712003114,0.000795975361927111,0.0,0.0
2.5000000000000004,0.0001,-0.27229122697243263,0.0012375466398390402,0.07214961214990881,0.00045544148590411925,0.12581815800379753,0.0007809950852020607,0.0,0.0
2.6,0.0001,-0.25951120524745325,0.001270944934436508,0.07375532826832111,0.00046001101324403404,0.12380778497556105,0.0007558536697729603,0.0,0.0
2.7,0.0001,-0.2509307002593896,0.0012337073814070066,0.0740918047390971,0.0004572436259721199,0.12312699241368756,0.0007778371340208147,0.0,0.0
2.8000000000000003,0.0001,-0.2429943386378039,0.001257252224678931,0.0749091761106308,0.0004685888968179168,0.12056732060215102,0.0007472816916483837,0.0,0.0
2.9000000000000004,0.0001,-0.23461230687459045,0.0012447705346608738,0.07462169514719363,0.0004693384003094466,0.12038396439990269,0.000745805429183924,0.0,0.0
3.0000000000000004,0.0001,-0.22708864657405495,0.0012524999743289765,0.07567968711300804,0.0004755074448279604,0.12114181304107359,0.0007750731429260397,0.0,0.0
3.1,0.0001,-0.21968729721005328,0.001249564083540096,0.07631198177494923,0.0004854593284020664,0.11708764530632501,0.0007417199506855397,0.0,0.0
3.2,0.0001,-0.20988551877467404,0.0012402483760731184,0.07608402300504316,0.00048246916192831843,0.11526916180179028,0.0007180521805206747,0.0,0.0
3.3000000000000003,0.0001,-0.20227290992627853,0.00123740261866186,0.07623935510110938,0.00048385501665017976,0.11582290708957979,0.0007345255079391945,0.0,0.0
3.4000000000000004,0.0001,-0.1986833165483245,0.001217269987498548,0.07699604285370398,0.00047942441168770654,0.11466003378837149,0.0007118542352852616,0.0,0.0
3.5000000000000004,0.0001,-0.19065505965780052,0.0012451604703395812,0.07798285435511078,0.0004887281844367824,0.11438974383577195,0.0007147870367018771,0.0,0.0
3.6,0.0001,-0.18849622602698948,0.0012302743016102211,0.07775869157737252,0.0004931129098157248,0.11374443965984672,0.0007057342054017789,0.0,0.0
3.7,0.0001,-0.18384958203285565,0.001244272463189105,0.0792233347937441,0.0004997269786190669,0.11213996905029795,0.0006998703072767938,0.0,0.0
3.8000000000000003,0.0001,-0.17430896067420545,0.0012459961832900137,0.07742203675823847,0.0004949560590739573,0.11066270459042134,0.0006772187639068109,0.0,0.0
3.9000000000000004,0.0001,-0.16949135701782855,0.001228023579963097,0.07872841021004108,0.0004934349568678071,0.10977414204893877,0.0006846837058140784,0.0,0.0
4.0,0.0001,-0.16821549553226806,0.0012621637121034137,0.07877886916161836,0.0004959001323883169,0.11112791288469406,0.0006907338760511394,0.0,0.0
